alntmscore,evalue,lddt,neighbor_id,rmsd,target_id,tm_score
0.5029,2.005e-37,0.7739,TP63,25.71,TP53,0.4966
0.4736,0.01076,0.3305,ITGA2B,7.268,TP53,0.1966
0.3203,0.00237,0.36,CTLA4,27.14,TP53,0.1701
0.4614,0.0435,0.267,PDGFRA,8.673,TP53,0.1616
0.2564,0.0004382,0.362,PDCD1,31.16,TP53,0.16
0.3706,0.07345,0.268,RET,14.79,TP53,0.1566
0.2447,0.2094,0.3174,TIGIT,31.61,TP53,0.1552
0.26,0.1104,0.3163,FGFR4,22.8,TP53,0.1516
0.3721,1.008,0.3123,FLT1,15.74,TP53,0.1484
0.2099,0.008527,0.4272,EEF2K,26.91,TP53,0.1473
0.2415,0.1976,0.3177,FGFR3,22.38,TP53,0.1459
0.404,0.8465,0.2577,ROS1,8.737,TP53,0.1431
0.3589,0.01714,0.2715,CD274,13.08,TP53,0.1428
0.387,0.04611,0.2595,PDGFRB,13.11,TP53,0.1418
0.2295,0.01526,0.3152,KCNJ1,15.5,TP53,0.1412
0.2342,0.01281,0.4266,PECAM1,43.56,TP53,0.1406
0.3445,0.09271,0.2513,FLT4,10.46,TP53,0.1384
0.2437,0.02895,0.3021,FGFR2,26.58,TP53,0.1382
0.1926,4.577,0.4024,INSR,31.15,TP53,0.1377
0.2694,0.04887,0.355,HAVCR2,18.4,TP53,0.1367
0.9187,3.002e-24,0.7545,AURKB,2.088,TSSK6,0.8517
0.8976,9.248e-21,0.7395,AKT2,2.272,TSSK6,0.8475
0.8998,5.844e-21,0.7468,AKT3,2.201,TSSK6,0.8465
0.8805,3.665e-20,0.7218,AKT1,2.704,TSSK6,0.8408
0.8862,1.654e-21,0.7441,PRKACA,2.378,TSSK6,0.8399
0.8507,3.149e-15,0.6927,WEE1,3.515,TSSK6,0.8303
0.856,5.758e-19,0.6937,ROCK2,3.594,TSSK6,0.8273
0.8735,1.7e-17,0.7056,MAPK11,3.457,TSSK6,0.8245
0.8375,1.431e-17,0.6726,STRADA,7.409,TSSK6,0.8231
0.8861,1.241e-21,0.7077,SGK1,2.589,TSSK6,0.8218
0.868,2.69e-17,0.6814,ABL1,2.917,TSSK6,0.8201
0.8568,4.02e-17,0.6708,ERBB2,3.163,TSSK6,0.8161
0.8531,8.004e-17,0.689,LATS1,5.676,TSSK6,0.8148
0.8252,2.004e-16,0.6409,AXL,5.073,TSSK6,0.8141
0.8648,2.05e-19,0.7088,CDK5,3.604,TSSK6,0.8133
0.8487,8.063e-18,0.6853,CDK4,5.394,TSSK6,0.8132
0.8926,5.801e-20,0.7144,TREM2,2.664,TSSK6,0.8061
0.834,1.09e-19,0.6948,CHEK2,4.275,TSSK6,0.8052
0.8566,3.41e-18,0.6743,FES,2.854,TSSK6,0.8038
0.8432,1.654e-21,0.7051,CHEK1,3.316,TSSK6,0.8006
0.8545,1.298e-36,0.8106,WNT3,5.272,WNT1,0.8039
0.2634,7.988,0.2663,GNRHR,15.08,WNT1,0.1514
0.2537,5.612,0.2213,AR,14.86,WNT1,0.147
0.1943,0.3675,0.2682,NR3C1,18.82,WNT1,0.1455
0.2048,1.671,0.2877,ESR2,21.33,WNT1,0.1406
0.2058,6.867,0.1947,PPARA,17.09,WNT1,0.1345
0.2034,2.769,0.2957,IL6,21.13,WNT1,0.1324
0.2326,2.151,0.2479,EDNRB,19.28,WNT1,0.1321
0.2107,0.4975,0.2666,GCH1,17.02,WNT1,0.1318
0.1908,3.388,0.2836,ADRA1A,24.34,WNT1,0.13
0.2241,3.063,0.2876,OPRM1,22.76,WNT1,0.1299
0.2054,6.208,0.2004,PPARG,17.56,WNT1,0.1296
0.194,5.612,0.2182,FSHR,18.11,WNT1,0.1263
0.187,3.563,0.2903,CCRL2,22.68,WNT1,0.1261
0.1838,5.073,0.242,ORL1,19.63,WNT1,0.1235
0.1935,1.671,0.2317,GRM4,16.58,WNT1,0.1225
0.26,1.589,0.2558,KCNJ11,13.87,WNT1,0.1223
0.2143,5.073,0.2216,CNR2,16.7,WNT1,0.1223
0.2032,1.298,0.2469,GRM1,19.84,WNT1,0.1217
0.1823,6.529,0.2267,DYRK1A,17.78,WNT1,0.1192
0.3359,2.41,0.312,NTPCR,8.52,ACTL8,0.1566
0.329,7.281,0.2624,KRAS,16.15,ACTL8,0.1511
0.2375,9.186,0.2714,GRM5,13.35,ACTL8,0.1408
0.2059,4.069,0.2594,NOS1,19.98,ACTL8,0.1347
0.2171,6.87,0.2493,CCND1,13.68,ACTL8,0.1345
0.1556,7.717,0.2126,ALK,17.73,ACTL8,0.134
0.1733,5.769,0.2272,IDH2,19.2,ACTL8,0.1316
0.1632,9.186,0.2394,ATAD2,15.42,ACTL8,0.1255
0.1576,2.554,0.232,PKM,20.73,ACTL8,0.118
0.2161,2.145,0.244,TRPC6,18.75,ACTL8,0.1149
0.1837,2.554,0.2757,GRM4,13.26,ACTL8,0.1135
0.2306,3.417,0.2632,YWHAB,17.09,ACTL8,0.1129
0.1769,2.554,0.2791,GRM8,13.09,ACTL8,0.1126
0.3126,8.179,0.2267,PTPN11,13.7,ACTL8,0.1118
0.2072,5.136,0.266,GRIA1,15.4,ACTL8,0.1102
0.263,6.87,0.2918,NOS2,11.8,ACTL8,0.1094
0.1323,6.481,0.2216,SMARCA4,21.76,ACTL8,0.1078
0.1466,3.622,0.2317,GLP1R,13.3,ACTL8,0.106
0.3961,3.839,0.2785,SLC12A2,4.438,ACTL8,0.1053
0.1651,3.224,0.2171,GCGR,15.2,ACTL8,0.1039
0.6488,0.0008127,0.5035,TNF,5.54,ADIPOQ,0.3637
0.4483,7.206,0.3435,CD274,10.26,ADIPOQ,0.1945
0.3591,0.1307,0.2584,SIGMAR1,6.883,ADIPOQ,0.149
0.3178,8.458,0.2146,FLT3,19.36,ADIPOQ,0.145
0.3415,5.229,0.2252,ITGA2B,16.51,ADIPOQ,0.1437
0.3038,0.5247,0.2106,IDH1,7.596,ADIPOQ,0.1408
0.3039,2.904,0.2075,PTEN,13.9,ADIPOQ,0.1385
0.2313,4.699,0.1955,PCSK9,14.25,ADIPOQ,0.1376
0.2839,2.345,0.2257,ALOX5,11.3,ADIPOQ,0.1356
0.3039,1.17,0.2356,ALOX12,6.361,ADIPOQ,0.1351
0.3929,1.998,0.2417,LPL,6.792,ADIPOQ,0.1333
0.1677,0.8048,0.3259,TP53,39.13,ADIPOQ,0.1332
0.1933,5.516,0.2077,HTR3A,15.78,ADIPOQ,0.1242
0.1942,9.926,0.298,AXL,19.86,ADIPOQ,0.1155
0.3706,3.794,0.1994,ITGB3,12.34,ADIPOQ,0.113
0.2349,1.449,0.21,SHBG,15.03,ADIPOQ,0.1108
0.1116,4.223,0.4902,CHEK2,23.62,ADIPOQ,0.109
0.1679,0.2762,0.1876,ALK,17.68,ADIPOQ,0.1078
0.138,6.831,0.1778,PIK3CA,16.57,ADIPOQ,0.1078
0.1578,4.957,0.4137,VHL,43.55,ADIPOQ,0.1038
0.8095,2.844e-22,0.7419,HTR1A,12.27,ADRA1A,0.6094
0.7879,1.825e-17,0.7213,CHRM3,14.31,ADRA1A,0.6082
0.6241,3e-23,0.6756,ADRB1,16.08,ADRA1A,0.5957
0.7851,3.186e-20,0.7316,GNB5,8.991,ADRA1A,0.59
0.7589,2.646e-19,0.7013,ADRA2A,11.93,ADRA1A,0.5805
0.611,1.022e-21,0.6689,DRD1,16.09,ADRA1A,0.579
0.7789,3.02e-19,0.7454,HRH3,10.36,ADRA1A,0.5766
0.7925,1.388e-16,0.7017,HRH1,11.58,ADRA1A,0.5731
0.7716,9.012e-18,0.6939,CHRM2,11.98,ADRA1A,0.5729
0.7409,1.106e-20,0.7199,PTGIR,12.12,ADRA1A,0.5674
0.6469,1.319e-20,0.6783,ADRB2,14.74,ADRA1A,0.5641
0.6362,9.843e-18,0.6355,ADORA2A,21.44,ADRA1A,0.5604
0.7468,3.02e-19,0.6995,DRD2,13.92,ADRA1A,0.5549
0.6753,1.614e-18,0.6752,HTR2A,17.0,ADRA1A,0.5549
0.7809,1.01e-15,0.6955,ADORA1,9.367,ADRA1A,0.5535
0.7604,1.625e-14,0.6786,OPRK1,8.214,ADRA1A,0.5462
0.6995,8.681e-14,0.6803,NPY1R,8.894,ADRA1A,0.5443
0.7587,9.909e-14,0.694,ORL1,7.105,ADRA1A,0.544
0.754,1.474e-13,0.658,CNR2,11.61,ADRA1A,0.5405
0.681,4.939e-15,0.6936,NPY2R,12.06,ADRA1A,0.5353
0.944,3.443e-78,0.9506,AKT3,2.431,AKT1,0.9402
0.9391,5.816e-78,0.9444,AKT2,3.707,AKT1,0.9372
0.809,2.253e-39,0.8092,SGK1,13.73,AKT1,0.6527
0.8708,2.856e-32,0.8031,PRKACA,15.27,AKT1,0.5978
0.7994,7.127e-26,0.7321,ROCK2,12.03,AKT1,0.5875
0.76,2.785e-25,0.7123,LATS1,18.15,AKT1,0.5855
0.8604,3.105e-24,0.737,AURKB,13.02,AKT1,0.5266
0.7306,1.074e-14,0.5838,STRADA,11.95,AKT1,0.4994
0.6746,8.262e-15,0.5438,FES,14.97,AKT1,0.4932
0.8805,4.353e-18,0.6476,TSSK6,2.704,AKT1,0.4911
0.4919,2.475e-15,0.4581,AXL,36.28,AKT1,0.4891
0.5511,8.775e-13,0.4744,ROS1,29.47,AKT1,0.4852
0.7942,7.44e-15,0.5984,CHUK,6.896,AKT1,0.4839
0.7527,4.911e-14,0.6017,MAPK1,10.4,AKT1,0.4808
0.5913,1.64e-13,0.5006,ERBB2,22.76,AKT1,0.4794
0.4795,9.707e-14,0.4629,FGFR3,24.82,AKT1,0.4786
0.7456,5.986e-17,0.5957,CHEK1,22.76,AKT1,0.4763
0.5795,1.544e-15,0.5096,CHEK2,21.77,AKT1,0.4762
0.5203,3.982e-14,0.4715,FGFR2,31.04,AKT1,0.476
0.5377,3.764e-15,0.4608,ABL1,35.12,AKT1,0.4751
0.3317,1.101e-35,0.7718,NR3C1,49.97,AR,0.2808
0.448,3.786e-21,0.7164,ESR2,39.39,AR,0.25
0.4424,2.126e-10,0.6123,PPARG,24.51,AR,0.2167
0.3919,4.499e-15,0.6306,NR1H4,36.37,AR,0.2131
0.4271,9.824e-11,0.5764,PPARA,21.28,AR,0.2001
0.4437,9.431e-14,0.6082,VDR,31.11,AR,0.194
0.1774,0.08849,0.3183,GIPR,26.57,AR,0.0817
0.1719,0.2004,0.309,MAS1,20.71,AR,0.08122
0.1506,0.7148,0.2946,OPRM1,22.51,AR,0.08078
0.2189,0.475,0.2757,CNR2,23.28,AR,0.07911
0.1756,0.4145,0.3245,SCD,21.91,AR,0.07771
0.2039,1.619,0.2317,GRM4,18.32,AR,0.0777
0.1572,0.683,0.2749,EDNRA,22.51,AR,0.07673
0.2054,7.243,0.2547,DRD1,22.46,AR,0.07615
0.218,0.2632,0.2814,YWHAB,22.32,AR,0.07465
0.1668,1.855,0.3177,OPRK1,26.95,AR,0.07373
0.1846,1.29,0.2421,CCRL2,19.02,AR,0.07345
0.1544,0.3785,0.3046,NPY2R,28.29,AR,0.07342
0.1853,6.922,0.2267,VAV1,18.15,AR,0.07275
0.1574,0.03907,0.3016,BDKRB2,24.85,AR,0.07253
0.7646,1.722e-16,0.6096,AURKB,11.9,PBK,0.681
0.7755,4.602e-13,0.6028,ROS1,4.124,PBK,0.6806
0.7505,1.224e-13,0.5989,AKT3,7.401,PBK,0.6783
0.7458,1.155e-13,0.5943,AKT2,6.59,PBK,0.6719
0.6763,7.698e-16,0.6109,FGFR3,11.96,PBK,0.6705
0.6897,2.439e-14,0.6006,INSR,14.89,PBK,0.6682
0.8359,3.067e-15,0.613,FES,3.682,PBK,0.6647
0.784,1.222e-14,0.6032,AXL,4.376,PBK,0.663
0.7213,8.176e-14,0.579,SGK1,10.7,PBK,0.6618
0.6659,4.856e-16,0.6074,FGFR2,11.84,PBK,0.6602
0.7133,9.718e-14,0.5972,CHUK,5.055,PBK,0.6577
0.7175,7.296e-13,0.6165,CSF1R,6.655,PBK,0.6575
0.6644,6.485e-15,0.6007,RET,9.891,PBK,0.6551
0.7136,8.672e-13,0.582,RIPK2,8.504,PBK,0.6513
0.7023,2.174e-14,0.5602,AKT1,6.277,PBK,0.6495
0.814,2.449e-11,0.587,ROCK2,3.703,PBK,0.6489
0.8077,5.772e-16,0.6292,TSSK6,3.765,PBK,0.6463
0.6493,1.154e-14,0.5859,MET,17.71,PBK,0.64
0.7831,1.093e-11,0.5801,PRKACA,4.098,PBK,0.6395
0.7183,1.371e-14,0.5855,ERBB2,6.47,PBK,0.6384
0.7693,2.125e-66,0.6746,PIK3CA,13.77,PIK3CG,0.7316
0.5661,2.74e-13,0.4385,ATR,13.0,PIK3CG,0.3122
0.5547,1.637e-11,0.4177,MTOR,12.98,PIK3CG,0.2932
0.1918,0.05293,0.2239,FLT1,27.98,PIK3CG,0.1308
0.3453,0.2544,0.2669,CSF1R,15.2,PIK3CG,0.1223
0.2913,0.126,0.2437,INSR,24.14,PIK3CG,0.1222
0.3788,0.01196,0.2808,FGFR4,13.67,PIK3CG,0.1204
0.3159,0.005023,0.2606,FGFR2,15.96,PIK3CG,0.1199
0.3268,0.005926,0.2756,NTRK2,15.93,PIK3CG,0.1183
0.1911,0.02622,0.2278,AXL,35.41,PIK3CG,0.1181
0.3345,0.006176,0.2854,FGFR1,15.9,PIK3CG,0.1171
0.3564,0.01014,0.2624,MET,15.43,PIK3CG,0.1165
0.3894,0.05079,0.2868,TSSK6,14.09,PIK3CG,0.116
0.3419,0.002703,0.2749,FGFR3,16.99,PIK3CG,0.1156
0.3178,0.05079,0.2798,ICK,19.88,PIK3CG,0.1146
0.3067,0.02223,0.2609,PRKACA,20.77,PIK3CG,0.1141
0.3405,0.02317,0.2691,GSK3B,16.55,PIK3CG,0.1124
0.3021,0.2069,0.2767,KIT,19.07,PIK3CG,0.1117
0.3234,0.03224,0.2685,PBK,15.08,PIK3CG,0.1112
0.2431,0.288,0.2229,PINK1,24.83,PIK3CG,0.1096
0.6933,0.01601,0.4833,PIK3CG,3.638,PRKN,0.1575
0.7534,0.018,0.52,PIK3CA,3.445,PRKN,0.144
0.8203,0.0007131,0.556,CHUK,2.337,PRKN,0.1436
0.7979,0.0004204,0.5393,IKBKB,2.974,PRKN,0.1412
0.3952,0.1675,0.5173,RAF1,24.94,PRKN,0.1363
0.2695,0.1047,0.3942,ARAF,28.41,PRKN,0.1361
0.4059,0.381,0.5212,BRAF,25.35,PRKN,0.1352
0.4435,9.608,0.2958,XDH,7.379,PRKN,0.0987
0.4252,3.987,0.3079,OLA1,6.724,PRKN,0.09178
0.2076,9.062,0.2396,MLST8,16.21,PRKN,0.08772
0.2576,7.601,0.2116,TRIM59,15.79,PRKN,0.08179
0.3381,5.041,0.236,ANGPTL3,11.42,PRKN,0.08093
0.2332,3.343,0.4682,FGFR4,20.76,PRKN,0.07712
0.1314,3.152,0.3511,VHL,24.67,PRKN,0.07624
0.08881,9.608,0.2664,TNFAIP3,45.45,PRKN,0.07279
0.09699,7.601,0.2764,TP63,31.68,PRKN,0.071
0.1772,9.062,0.4395,NOS1,26.61,PRKN,0.07043
0.1502,1.971,0.39,TH,25.35,PRKN,0.06845
0.1541,1.971,0.4,PHF13,32.12,PRKN,0.06758
0.1021,8.06,0.2848,NR3C1,36.02,PRKN,0.06618
0.1961,6.344,0.3072,BRD4,22.19,PSMA1,0.1373
0.2207,8.588,0.2357,PIK3CG,11.85,PSMA1,0.131
0.1287,8.588,0.2541,PTEN,22.84,PSMA1,0.1217
0.2581,7.609,0.2421,GRIN1,19.93,PSMA1,0.1216
0.1713,2.13,0.2155,NTRK2,17.98,PSMA1,0.1173
0.1578,2.13,0.1996,CDK1,17.76,PSMA1,0.1153
0.1605,1.886,0.1884,ADAM17,17.2,PSMA1,0.1149
0.3224,4.15,0.267,GRIN2B,15.48,PSMA1,0.1135
0.1735,5.971,0.2236,CDK5,17.68,PSMA1,0.1127
0.1426,3.46,0.2032,AKT3,23.54,PSMA1,0.112
0.1466,4.41,0.2151,NTRK1,17.88,PSMA1,0.112
0.1406,3.256,0.2001,FGFR1,17.97,PSMA1,0.1117
0.3127,4.15,0.2421,GRIA2,13.96,PSMA1,0.1109
0.1492,5.289,0.1778,ALOX12,12.83,PSMA1,0.1096
0.1328,4.978,0.1806,SPIN1,17.79,PSMA1,0.1087
0.1784,4.41,0.1998,AURKB,18.13,PSMA1,0.1085
0.1357,5.62,0.1997,FYN,21.81,PSMA1,0.1078
0.1527,4.685,0.1834,ALOX5,12.88,PSMA1,0.1073
0.591,4.978,0.2934,KCNMA1,3.279,PSMA1,0.1071
0.1371,6.344,0.2221,RIPK2,20.84,PSMA1,0.1071
0.9303,3.515e-90,0.9271,PTGS2,7.877,PTGS1,0.9226
0.7599,1.683e-17,0.5238,DYRK1A,6.532,PTGS1,0.572
0.1303,0.7961,0.2001,SLC12A1,24.21,PTGS1,0.1071
0.1227,0.6748,0.2015,ACE,28.01,PTGS1,0.1059
0.1606,6.11,0.1732,ORL1,23.02,PTGS1,0.0985
0.1216,1.542,0.1931,SLC12A2,22.38,PTGS1,0.09772
0.1142,1.459,0.2033,SLC6A3,28.24,PTGS1,0.09597
0.1304,2.146,0.1943,SLC12A3,21.71,PTGS1,0.08949
0.1024,7.615,0.1988,SLC6A4,29.38,PTGS1,0.08887
0.1651,2.675,0.2397,SLC9A3,24.33,PTGS1,0.08608
0.09722,0.6748,0.2022,SLC6A2,28.04,PTGS1,0.0807
0.1027,3.722,0.224,SLC6A6,21.59,PTGS1,0.07159
0.1333,7.207,0.1529,ALOX5,19.42,PTGS1,0.07036
0.1134,7.615,0.1755,TH,20.58,PTGS1,0.06867
0.1234,3.155,0.1827,VDR,17.11,PTGS1,0.06611
0.1698,8.045,0.1861,ABCB1,25.28,PTGS1,0.06542
0.1711,8.045,0.1741,MAPK14,14.44,PTGS1,0.06146
0.1664,8.98,0.1712,MAPK11,17.85,PTGS1,0.05951
0.8505,0.1158,0.5304,F10,1.49,PTGS1,0.05709
0.8444,0.6387,0.5308,F9,1.503,PTGS1,0.05706
0.7772,5.189e-14,0.6874,BRAF,21.45,RIPK2,0.4645
0.7394,1.299e-15,0.6866,RAF1,30.57,RIPK2,0.4642
0.7369,1.294e-14,0.676,ARAF,28.1,RIPK2,0.4577
0.7907,6.284e-14,0.6172,MAP2K1,3.779,RIPK2,0.4513
0.877,6.916e-14,0.667,LCK,3.71,RIPK2,0.4433
0.5524,3.697e-13,0.623,ERBB2,26.97,RIPK2,0.4412
0.8614,9.183e-13,0.6592,SRC,3.746,RIPK2,0.441
0.5463,1.347e-12,0.6438,EGFR,27.69,RIPK2,0.4346
0.5413,3.202e-13,0.6587,ERBB3,20.82,RIPK2,0.4295
0.8455,6.567e-13,0.6337,FYN,3.932,RIPK2,0.4278
0.5302,2.909e-13,0.6287,ALK,31.72,RIPK2,0.4264
0.5549,3.372e-14,0.6603,ROS1,25.51,RIPK2,0.4263
0.5856,8.344e-13,0.6327,CSF1R,24.78,RIPK2,0.4256
0.8285,7.611e-14,0.6526,FES,5.15,RIPK2,0.4254
0.5373,3.655e-10,0.6302,PDGFRB,31.69,RIPK2,0.4254
0.6151,4.732e-15,0.6297,FGFR4,25.11,RIPK2,0.4235
0.6121,2.191e-14,0.6488,AXL,20.57,RIPK2,0.4228
0.6243,4.038e-11,0.6187,MET,21.87,RIPK2,0.4227
0.5424,2.299e-14,0.6487,WNK2,37.59,RIPK2,0.4217
0.6042,1.064e-13,0.6275,INSR,30.09,RIPK2,0.4208
0.9629,0.0,0.9741,SLC12A2,2.774,SLC12A3,0.962
0.5011,1.017e-07,0.4468,SLC6A4,31.47,SLC12A3,0.3252
0.4869,4.134e-07,0.4078,SLC6A2,15.56,SLC12A3,0.2902
0.4773,6.855e-08,0.4078,SLC6A3,20.62,SLC12A3,0.2869
0.424,1.686e-08,0.3929,SLC6A6,43.73,SLC12A3,0.279
0.4835,6.537e-06,0.3266,SLC12A1,11.83,SLC12A3,0.256
0.1856,2.465,0.2501,CNR1,33.93,SLC12A3,0.1014
0.1495,0.009857,0.2998,KCNMA1,33.33,SLC12A3,0.09974
0.2755,0.5317,0.3068,HSD11B1,19.43,SLC12A3,0.09603
0.3917,0.3913,0.339,ALDH5A1,14.72,SLC12A3,0.09592
0.2031,1.072,0.2275,CNR2,20.98,SLC12A3,0.09585
0.3174,0.6916,0.2878,HDAC2,11.14,SLC12A3,0.09067
0.1553,2.575,0.2101,SLC45A3,21.52,SLC12A3,0.09043
0.1703,3.992,0.281,OPRM1,37.28,SLC12A3,0.08992
0.3062,1.895,0.276,HDAC1,12.02,SLC12A3,0.08646
0.1649,7.37,0.2371,AGTR2,24.53,SLC12A3,0.08539
0.2096,6.463,0.2318,ORL1,21.91,SLC12A3,0.08531
0.1769,3.35,0.2093,ADRA1A,19.27,SLC12A3,0.08514
0.2023,9.172,0.2018,GRM4,20.5,SLC12A3,0.08302
0.1952,1.12,0.2973,PRMT5,24.93,SLC12A3,0.08153
0.471,5.36e-07,0.8376,SNCB,17.94,SNCA,0.4482
0.6871,1.907e-67,0.6836,CACNA1C,20.86,SOS1,0.5767
0.6523,2.579e-67,0.6829,CACNA1D,21.94,SOS1,0.573
0.3377,0.0003875,0.4969,KCNA5,28.18,SOS1,0.1059
0.3462,0.0002517,0.4309,CXCL14,34.93,SOS1,0.1013
0.314,0.00168,0.3605,TRPC6,32.69,SOS1,0.09679
0.2117,0.03442,0.3261,TRPV1,46.68,SOS1,0.08889
0.4929,0.03442,0.3752,KCNJ11,12.56,SOS1,0.08637
0.1503,0.003209,0.5004,KCNH2,40.91,SOS1,0.06918
0.1435,0.04861,0.4787,GRK3,42.61,SOS1,0.06172
0.2346,0.006399,0.4772,KCNMA1,41.35,SOS1,0.06152
0.06774,1.236,0.3155,HEATR6,41.17,SOS1,0.05598
0.08759,7.243,0.2716,ATR,37.96,SOS1,0.05085
0.1119,0.1698,0.2793,PARP2,35.06,SOS1,0.04929
0.1443,0.1103,0.4372,CFTR,43.81,SOS1,0.04864
0.2117,3.96,0.3419,ABCC9,22.09,SOS1,0.04782
0.2533,1.236,0.3029,TBXA2R,23.61,SOS1,0.04736
0.1317,0.285,0.3916,ADRB1,34.11,SOS1,0.04632
0.1311,4.317,0.35,DRD1,34.45,SOS1,0.04425
0.1676,0.9136,0.3573,CNR2,25.29,SOS1,0.04391
0.09617,0.6754,0.318,SLC9A3,34.14,SOS1,0.04379
0.702,2.708e-14,0.6295,CHEK2,25.21,WNK2,0.1088
0.8308,4.647e-14,0.6363,MAP2K2,3.551,WNK2,0.1065
0.8134,2.182e-14,0.6374,MAP2K1,4.414,WNK2,0.106
0.7809,4.561e-15,0.6056,CDK6,5.677,WNK2,0.1057
0.5679,5.166e-17,0.5913,RAF1,30.18,WNK2,0.1057
0.5919,5.875e-13,0.508,CHUK,8.411,WNK2,0.1051
0.5511,4.637e-17,0.6095,BRAF,42.21,WNK2,0.1048
0.4248,1.891e-13,0.5526,ALK,32.47,WNK2,0.1045
0.3444,4.412e-11,0.5792,ERBB3,54.71,WNK2,0.1045
0.567,7.537e-17,0.6127,ARAF,33.73,WNK2,0.1044
0.529,1.102e-13,0.5215,GSK3B,23.21,WNK2,0.1043
0.5492,5.166e-17,0.5991,RIPK2,35.26,WNK2,0.1042
0.8317,6.531e-16,0.6271,CDK2,4.225,WNK2,0.1041
0.7577,3.184e-14,0.5902,CDK4,5.082,WNK2,0.1036
0.594,9.374e-14,0.517,IKBKB,8.326,WNK2,0.1036
0.7901,1.608e-13,0.6138,ROCK2,3.521,WNK2,0.1035
0.7501,6.531e-16,0.6006,AKT3,17.16,WNK2,0.103
0.4295,1.296e-13,0.572,ERBB2,39.54,WNK2,0.103
0.7575,1.635e-15,0.6094,AKT2,14.33,WNK2,0.1027
0.3935,1.104e-10,0.539,FLT1,34.22,WNK2,0.1027
0.4475,5.121e-22,0.7776,NR3C1,27.17,ESR2,0.4245
0.4481,1.037e-20,0.7665,AR,41.37,ESR2,0.4245
0.4169,1.531e-16,0.6716,PPARG,27.44,ESR2,0.3649
0.3978,1.277e-17,0.7085,NR1H4,27.99,ESR2,0.3634
0.4429,1.834e-15,0.6726,PPARA,28.61,ESR2,0.3585
0.4885,1.444e-15,0.6469,VDR,29.81,ESR2,0.341
0.2428,1.023,0.3387,YWHAB,23.41,ESR2,0.1267
0.1509,2.926,0.348,SLC6A4,30.82,ESR2,0.1254
0.1613,0.2687,0.3356,OPRM1,30.9,ESR2,0.1214
0.1914,1.43,0.3298,HTR1A,23.94,ESR2,0.1179
0.2176,0.577,0.31,TBXA2R,19.99,ESR2,0.1174
0.1238,2.197,0.4085,HEATR6,42.77,ESR2,0.1168
0.1809,0.07401,0.3417,OPRD1,23.05,ESR2,0.1161
0.1796,0.8454,0.33,OPRK1,23.72,ESR2,0.1153
0.2664,7.974,0.2581,WNT3,14.56,ESR2,0.1147
0.1473,1.181,0.4682,MCL1,34.2,ESR2,0.1144
0.1855,1.997,0.3192,AGTR1,19.65,ESR2,0.1138
0.1847,0.07056,0.2911,PTAFR,24.13,ESR2,0.1137
0.1879,0.3101,0.3296,CCRL2,21.56,ESR2,0.1137
0.2002,7.603,0.2463,PIK3CA,15.9,ESR2,0.1135
0.2316,0.2422,0.2797,ADORA2A,22.22,FDFT1,0.1876
0.2044,0.9659,0.2264,PSEN1,17.39,FDFT1,0.1762
0.1979,2.671,0.2669,SLC45A3,22.87,FDFT1,0.1743
0.2662,6.807,0.2743,APP,22.33,FDFT1,0.1683
0.2442,0.8904,0.2562,KCNMA1,20.73,FDFT1,0.1667
0.2592,4.721,0.2594,NR3C1,13.11,FDFT1,0.1632
0.2457,4.012,0.3532,YWHAB,18.58,FDFT1,0.1616
0.2517,5.333,0.2459,NR1H4,19.45,FDFT1,0.1595
0.2547,7.383,0.255,AR,13.93,FDFT1,0.1584
0.1638,1.511,0.3042,CXCL14,27.93,FDFT1,0.1549
0.1652,1.048,0.2677,CNR1,29.38,FDFT1,0.151
0.1773,0.3789,0.2425,ADORA1,21.57,FDFT1,0.1507
0.2835,2.671,0.2463,VDR,15.02,FDFT1,0.1495
0.1944,3.852,0.2338,PPARA,18.49,FDFT1,0.1489
0.2316,1.929,0.2335,DYRK1A,19.76,FDFT1,0.1467
0.1588,2.897,0.2572,SLC12A2,23.23,FDFT1,0.1455
0.1726,5.333,0.2463,PPARG,20.32,FDFT1,0.1428
0.1485,0.6174,0.2795,HEATR6,22.62,FDFT1,0.1398
0.1713,3.551,0.2913,PTAFR,23.69,FDFT1,0.1397
0.1688,3.143,0.2338,AGTR1,22.02,FDFT1,0.1397
0.621,7.741e-36,0.8273,FGB,30.54,FGG,0.5216
0.8931,2.53e-28,0.791,FGA,5.53,FGG,0.4965
0.3577,9.171,0.6706,JUN,30.6,FGG,0.1142
0.1838,1.904,0.1872,F11,16.26,FGG,0.1128
0.2553,3.935,0.6883,BRDT,51.56,FGG,0.1001
0.2933,3.486,0.2471,SHP1,11.55,FGG,0.09841
0.1989,6.383,0.4507,ALK,27.37,FGG,0.08958
0.09312,9.741,0.4289,ROCK2,46.65,FGG,0.08539
0.2008,4.18,0.6194,SMARCA4,38.35,FGG,0.08512
0.1563,8.634,0.3873,SGK1,34.34,FGG,0.0815
0.219,9.741,0.1762,TSSK6,10.5,FGG,0.07767
0.2808,8.128,0.2663,FYN,7.116,FGG,0.07548
0.1084,4.717,0.4259,PNPLA6,41.64,FGG,0.07196
0.1816,2.737,0.1831,VAV1,11.62,FGG,0.06998
0.1732,4.18,0.1957,LCK,21.19,FGG,0.06945
0.2744,2.737,0.5824,EZH2,18.66,FGG,0.06725
0.2463,3.089,0.1614,GSK3B,11.85,FGG,0.06652
