hotspot_residues,license,mean_score,n_variants,pct_pathogenic,source,target_id,uniprot_id,updated_at
"[{""residue"":530,""mean_score"":0.989,""n_substitutions"":19},{""residue"":457,""mean_score"":0.9744,""n_substitutions"":19},{""residue"":542,""mean_score"":0.9738,""n_substitutions"":19},{""residue"":275,""mean_score"":0.9669,""n_substitutions"":19},{""residue"":486,""mean_score"":0.9627,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.46603257927427233,15295,0.38443935926773454,AlphaMissense,ACE2,Q9BYF1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":351,""mean_score"":1.0,""n_substitutions"":19},{""residue"":244,""mean_score"":1.0,""n_substitutions"":19},{""residue"":348,""mean_score"":1.0,""n_substitutions"":19},{""residue"":308,""mean_score"":1.0,""n_substitutions"":19},{""residue"":312,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6494760603715053,12920,0.6039473684210527,AlphaMissense,TP63,Q9H3D4,2026-05-26 11:25:37.824922+00:00
"[{""residue"":340,""mean_score"":0.9822,""n_substitutions"":19},{""residue"":299,""mean_score"":0.9745,""n_substitutions"":19},{""residue"":9,""mean_score"":0.9647,""n_substitutions"":19},{""residue"":18,""mean_score"":0.9627,""n_substitutions"":19},{""residue"":25,""mean_score"":0.9623,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5041621368996269,6954,0.4187517975266034,AlphaMissense,ACTL8,Q9H568,2026-05-26 11:25:37.824922+00:00
"[{""residue"":137,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":143,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":76,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":135,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":180,""mean_score"":0.9977,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6603499449460439,4541,0.6137414666373046,AlphaMissense,IDH1,Q9H6Z9,2026-05-26 11:25:37.824922+00:00
"[{""residue"":203,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":201,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":97,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.641484576414295,7106,0.5840135097101041,AlphaMissense,TRPV4,Q9NPC2,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1127,""mean_score"":0.9859,""n_substitutions"":19},{""residue"":1235,""mean_score"":0.9839,""n_substitutions"":19},{""residue"":1260,""mean_score"":0.9821,""n_substitutions"":19},{""residue"":1141,""mean_score"":0.9817,""n_substitutions"":19},{""residue"":1365,""mean_score"":0.9799,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4980936461554214,29431,0.42482416499609255,AlphaMissense,DYRK1A,Q9NRD8,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1005,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":929,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":455,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":71,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5657666922486554,24757,0.4905683241103526,AlphaMissense,LTBP3,Q9NS15,2026-05-26 11:25:37.824922+00:00
"[{""residue"":92,""mean_score"":0.999,""n_substitutions"":19},{""residue"":372,""mean_score"":0.999,""n_substitutions"":19},{""residue"":107,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":34,""mean_score"":0.9982,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7394677432216896,7524,0.7286018075491759,AlphaMissense,OLA1,Q9NTK5,2026-05-26 11:25:37.824922+00:00
"[{""residue"":151,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":168,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":133,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":25,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":138,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5292666973684189,15200,0.4594078947368421,AlphaMissense,MAP3K20,Q9NYL2,2026-05-26 11:25:37.824922+00:00
"[{""residue"":11,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1171,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":15,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":8,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":6,""mean_score"":0.9983,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.49569449392713144,29640,0.4060053981106613,AlphaMissense,BICRA,Q9NZM4,2026-05-26 11:25:37.824922+00:00
"[{""residue"":114,""mean_score"":0.9891,""n_substitutions"":19},{""residue"":155,""mean_score"":0.9835,""n_substitutions"":19},{""residue"":40,""mean_score"":0.9827,""n_substitutions"":19},{""residue"":108,""mean_score"":0.98,""n_substitutions"":19},{""residue"":209,""mean_score"":0.9787,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3848009074410167,5510,0.2631578947368421,AlphaMissense,CD274,Q9NZQ7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":781,""mean_score"":0.968,""n_substitutions"":19},{""residue"":993,""mean_score"":0.9671,""n_substitutions"":19},{""residue"":1055,""mean_score"":0.9668,""n_substitutions"":19},{""residue"":860,""mean_score"":0.9639,""n_substitutions"":19},{""residue"":978,""mean_score"":0.9621,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.44809963858143503,22135,0.36209622769369776,AlphaMissense,CXCL14,Q9NZQ8,2026-05-26 11:25:37.824922+00:00
"[{""residue"":742,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":649,""mean_score"":0.994,""n_substitutions"":19},{""residue"":780,""mean_score"":0.9924,""n_substitutions"":19},{""residue"":747,""mean_score"":0.9919,""n_substitutions"":19},{""residue"":253,""mean_score"":0.9914,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4867217587177815,23085,0.40645440762399826,AlphaMissense,HDAC6,Q9UBN7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":281,""mean_score"":0.9661,""n_substitutions"":19},{""residue"":279,""mean_score"":0.9441,""n_substitutions"":19},{""residue"":289,""mean_score"":0.9205,""n_substitutions"":19},{""residue"":22,""mean_score"":0.9166,""n_substitutions"":19},{""residue"":9,""mean_score"":0.891,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5100280701754372,6156,0.4174788823911631,AlphaMissense,DLL3,Q9UJ72,2026-05-26 11:25:37.824922+00:00
"[{""residue"":372,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":432,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":406,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":404,""mean_score"":0.999,""n_substitutions"":19},{""residue"":373,""mean_score"":0.9989,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6711811954509322,11343,0.635810632107908,AlphaMissense,CDC23,Q9UJX2,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1249,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":1167,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1270,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1292,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1125,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5257691000649826,30780,0.4512020792722547,AlphaMissense,ALK,Q9UM73,2026-05-26 11:25:37.824922+00:00
"[{""residue"":143,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":125,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":50,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":13,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":130,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4644226682211906,12008,0.3807461692205197,AlphaMissense,ICK,Q9UPZ9,2026-05-26 11:25:37.824922+00:00
"[{""residue"":443,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":441,""mean_score"":0.9957,""n_substitutions"":19},{""residue"":312,""mean_score"":0.9956,""n_substitutions"":19},{""residue"":442,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":599,""mean_score"":0.9946,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4823665631630685,19323,0.41334161362107336,AlphaMissense,GRK3,Q9UQ05,2026-05-26 11:25:37.824922+00:00
"[{""residue"":289,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":157,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":308,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":328,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":155,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7500178991319608,9101,0.7246456433358972,AlphaMissense,AKT3,Q9Y243,2026-05-26 11:25:37.824922+00:00
"[{""residue"":483,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":592,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":210,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":429,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":273,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6369462193752845,15143,0.5934094961368289,AlphaMissense,SLC6A6,Q9Y345,2026-05-26 11:25:37.824922+00:00
"[{""residue"":333,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":336,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":276,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":399,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":1223,""mean_score"":0.9983,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.47955831404807175,43643,0.37476800403272004,AlphaMissense,WNK2,Q9Y3S1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":627,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":423,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":646,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":455,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":622,""mean_score"":0.997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.44093810776941894,15960,0.35407268170426065,AlphaMissense,LRRK2,Q9Y468,2026-05-26 11:25:37.824922+00:00
"[{""residue"":209,""mean_score"":0.9846,""n_substitutions"":19},{""residue"":195,""mean_score"":0.9786,""n_substitutions"":19},{""residue"":242,""mean_score"":0.9786,""n_substitutions"":19},{""residue"":250,""mean_score"":0.9748,""n_substitutions"":19},{""residue"":163,""mean_score"":0.9742,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.48693301873794576,14516,0.41271700192890604,AlphaMissense,KCNJ11,Q9Y5S1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":106,""mean_score"":0.992,""n_substitutions"":19},{""residue"":128,""mean_score"":0.9914,""n_substitutions"":19},{""residue"":85,""mean_score"":0.9904,""n_substitutions"":19},{""residue"":61,""mean_score"":0.9899,""n_substitutions"":19},{""residue"":40,""mean_score"":0.9844,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4159657240928403,6118,0.31072245831971235,AlphaMissense,PPARD,Q9Y5Y7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":153,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":184,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":230,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":139,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":257,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7800690036159061,4978,0.7683808758537566,AlphaMissense,SPIN1,Q9Y657,2026-05-26 11:25:37.824922+00:00
"[{""residue"":86,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":92,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":114,""mean_score"":0.995,""n_substitutions"":19},{""residue"":71,""mean_score"":0.9947,""n_substitutions"":19},{""residue"":50,""mean_score"":0.9923,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3971700786056047,11704,0.28161312371838687,AlphaMissense,TROP2,Q9Y6Q6,2026-05-26 11:25:37.824922+00:00
"[{""residue"":189,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":142,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":192,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":147,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5614193241725024,11571,0.4824993518278455,AlphaMissense,NUMBL,Q9Y6R0,2026-05-26 11:25:37.824922+00:00
