source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
39579362,paper,EGFR,target,inhibits,F5,target,0.3651035726070404,"Biofunctionalized polymeric nanoparticles for the enhanced delivery of erlotinib in cancer therapy.. Erlotinib, a potent epidermal growth factor receptor (EGFR) inhibitor, faces bioavailability challenges due to poor water solubility and stability. This study aims to optimize erlotinib-loaded PLGA nanoparticles using a 32 factorial design to enhance drug delivery and therapeutic efficacy. The effects of PLGA concentration (R1) and NaTPP concentration (R2) on nanoparticle characteristics, includi",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38073116,paper,FLT3,target,inhibits,IDH1,target,0.3814844787120819,Durable responses in acute lymphoblastic leukaemia with the use of FLT3 and IDH inhibitors.. Data regarding the use of FMS-like tyrosine kinase 3 (FLT3) and isocitrate dehydrogenase 1/2 (IDH1/2) inhibitors in acute lymphoblastic leukaemia (ALL) are lacking. We identified 14 patients with FLT3- or IDH1/2-mutated ALL. Three early T-cell precursor-ALL patients received FLT3 or IDH2 inhibitors. Patient 1 maintains a complete remission (CR) with enasidenib after intolerance to chemotherapy. Patient 2,No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
41333850,paper,GCGR,target,inhibits,GIPR,target,0.3516635596752167,"Machine learning-guided optimization of triple agonist peptide therapeutics for metabolic disease.. INTRODUCTION: Multi-target peptide therapeutics targeting glucagon receptor (GCGR), glucagon-like peptide-1 receptor (GLP1R), and glucose-dependent insulinotropic polypeptide receptor (GIPR) represent a promising approach for treating diabetes and obesity. Triple agonist peptides demonstrate promising therapeutic potential compared to single-target approaches, yet rational design remains computati",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38686056,paper,KRAS,target,inhibits,CHEMBL4594350,compound,0.3866860270500183,"Targeting KRAS in pancreatic cancer.. Pancreatic cancer has a dismal prognosis due to late detection and lack of efficient therapies. The Kirsten rat sarcoma virus (KRAS) oncogene is mutated in up to 90% of all pancreatic ductal adenocarcinomas (PDACs) and constitutes an attractive target for therapy. However, the most common KRAS mutations in PDAC are G12D (44%), G12V (34%) and G12R (20%) that are not amenable to treatment by KRAS G12C-directed cysteine-reactive KRAS inhibitors such as Sotorasi",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
32882995,paper,ALK,target,inhibits,RET,target,0.5626099109649658,"Novel Multitarget Therapies for Lung Cancer and Respiratory Disease.. In recent years, multitarget drugs for neurological diseases such as Alzheimer's disease have been developed and well researched. Many studies have revealed that multitarget drugs are also useful for lung cancer and respiratory diseases. Pemetrexed is a multitargeted antifolate with strong antitumor activity against mesothelioma and lung adenocarcinoma. Crizotinib is an ATP-competitive tyrosine kinase inhibitor that targets c-",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38961500,paper,PCSK9,target,inhibits,PPARA,target,0.32211071252822876,"Repurposing lipid-lowering drugs on asthma and lung function: evidence from a genetic association analysis.. OBJECTIVE: To explore the correlation between asthma risk and genetic variants affecting the expression or function of lipid-lowering drug targets. METHODS: We conducted Mendelian randomization (MR) analyses using variants in several genes associated with lipid-lowering medication targets: HMGCR (statin target), PCSK9 (alirocumab target), NPC1L1 (ezetimibe target), APOB (mipomersen target",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
35247930,paper,KRAS,target,inhibits,CHEMBL1201585,compound,0.35913944244384766,"Triple Targeting of HER Receptors Overcomes Heregulin-mediated Resistance to EGFR Blockade in Colorectal Cancer.. Current treatment options for patients with advanced colorectal cancers include anti-EGFR/HER1 therapy with the blocking antibody cetuximab. Although a subset of patients with KRAS WT disease initially respond to the treatment, resistance develops in almost all cases. Relapse has been associated with the production of the ligand heregulin (HRG) and/or compensatory signaling involving",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
40282478,paper,CHEMBL4802254,compound,inhibits,HER2,target,0.35114920139312744,"Review of Adoptive Cellular Therapies for the Treatment of Sarcoma.. Sarcomas are a heterogeneous group of malignancies with limited therapeutic options, particularly in the metastatic setting. Adoptive cellular therapies (ACTs), including tumor-infiltrating lymphocyte (TIL) therapy, chimeric antigen receptor (CAR) T-cell therapy, and T-cell receptor (TCR) gene-modified T-cell therapy, offer promising novel approaches for these refractory tumors. TIL-based therapy has demonstrated early efficacy",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
36610526,paper,CHEMBL473,compound,inhibits,SGK1,target,0.5800172090530396,SGK1 inhibition attenuates the action potential duration in reengineered heart cell models of drug-induced QT prolongation.. BACKGROUND: Drug-induced QT prolongation (DI-QTP) is a clinical entity in which administration of a human ether-à-go-go-related gene/rapid delayed rectifier potassium current blocker such as dofetilide prolongs the cardiac action potential duration (APD) and the QT interval on the electrocardiogram. Inhibition of serum and glucocorticoid regulated kinase-1 (SGK1) reduces t,Yes,,
35494059,paper,EGFR,target,inhibits,CHEMBL3353410,compound,0.3447088897228241,"Osimertinib-Centered Therapy Against Uncommon Epidermal Growth Factor Receptor-Mutated Non-Small-Cell Lung Cancer- A Mini Review.. Osimertinib is a third-generation, irreversible mutant epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor that is approved by the U.S. Food and Drug Administration (FDA) and European Medicines Agency (EMA). Osimertinib is currently the first line drug recommended by National Comprehensive Cancer Network (NCCN) guidelines against lung cancer harboring t",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
CN120888001A,patent,CHEMBL103,compound,inhibits,MDM2,target,0.47363948822021484,"Fusion protein and application thereof in competitive inhibition of MDM2 and further recovery of TP53 activity. The invention belongs to the technical field of biology, and particularly relates to a fusion protein and application thereof in competitive inhibition of MDM2 and further recovery of TP53 activity. The fusion protein provided by the invention comprises an antibody fragment, a modified progesterone receptor and an RING subunit of an antibody receptor Trim21 which are connected in seque",Yes,fusion protein competitively inhibits MDM2,
40177517,paper,ERBB2,target,inhibits,CHEMBL1873475,compound,0.3684154152870178,"Computational molecular insights into ibrutinib as a potent inhibitor of HER2-L755S mutant in breast cancer: gene expression studies, virtual screening, docking, and molecular dynamics analysis.. BACKGROUND: The proposed study integrates several advanced computational techniques to unravel the molecular mechanisms underlying breast cancer progression and drug resistance. METHODS: We investigated HER2-L755S mutation through a multi-step approach, including gene expression analysis, molecular dock",Partial,direction reversed: object compound is a genuine inhibitor of subject target,REVIEW
38543137,paper,EZH2,target,inhibits,CHEMBL483158,compound,0.37214434146881104,"The Current Therapeutic Landscape for Metastatic Prostate Cancer.. In 2024, there will be an estimated 1,466,718 cases of prostate cancer (PC) diagnosed globally, of which 299,010 cases are estimated to be from the US. The typical clinical approach for PC involves routine screening, diagnosis, and standard lines of treatment. However, not all patients respond to therapy and are subsequently diagnosed with treatment emergent neuroendocrine prostate cancer (NEPC). There are currently no approved t",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
35588917,paper,CHEMBL59,compound,inhibits,DRD2,target,0.36456114053726196,"Cannabis induced psychosis: A systematic review on the role of genetic polymorphisms.. OBJECTIVE: Cannabis sativa is a recreational drug commonly consumed in Europe and is getting popularity for both recreational and therapeutic use. In some individuals, the use of cannabis leads to psychotic disorders. This systematic review summarizes the current evidence linking genetic polymorphisms and inter-individual susceptibility to psychosis induced by cannabis. METHOD: Studies published from 2005 to 2",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
40464712,paper,HDAC1,target,inhibits,CHEMBL27759,compound,0.5490465760231018,"Dual Targeting EZH2 and Histone Deacetylases in Human Uterine Sarcoma Cells Under Both 2D and 3D Culture Conditions.. Uterine sarcoma is strongly associated with poor prognosis. However, its treatment options remain limited. Tazemetostat is a potent and selective EZH2 inhibitor with limited clinical application. Entinostat is one of the strong inhibitors for HDAC1 and HDAC3. This study aimed to assess the effect of dual targeting of EZH2 and HDACs on the phenotype of uterine sarcoma cells in bot",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
35804842,paper,CDK6,target,inhibits,CHEMBL189963,compound,0.32687050104141235,"CDK4/CDK6 Inhibitors Synergize with Midostaurin, Avapritinib, and Nintedanib in Inducing Growth Inhibition in KIT D816V+ Neoplastic Mast Cells.. In most patients with advanced systemic mastocytosis (AdvSM), neoplastic mast cells (MC) express KIT D816V. However, despite their disease-modifying potential, KIT D816V-targeting drugs, including midostaurin and avapritinib, may not produce long-term remissions in all patients. Cyclin-dependent kinase (CDK) 4 and CDK6 are promising targets in oncology.",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
37073657,paper,SOS1,target,inhibits,KRAS,target,0.4156011641025543,"Targeting of SOS1: from SOS1 Activators to Proteolysis Targeting Chimeras.. The most frequent mutated oncogene KRAS in lung cancer is targeted by KRAS G12C-directed drugs, such as Sotorasib and Adagrasib. Still, other alleles frequently expressed in pancreatic and colon cancer may be attacked indirectly by hitting the guanine nucleotide exchange factor (GEF) SOS1 that loads and activates KRAS. The first modulators of SOS1 were found to act as agonists and defined a hydrophobic pocket at the cata",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
