org_id,patent_id
ALFASIGMA S.P.A,TN2019000187A1
BEIHAI KANGCHENG BEIJING MEDICINE TECH CO LTD,CN113621706A
北海康成（北京）医药科技有限公司,CN113621706A
AVEO PHARMACEUTICALS INC [US],EP3974832A1
"Aveo Pharmaceuticals, Inc",EP3974832A1
CRD PHARMACEUTICALS INC [CA],US2021246223A1
CRD PHARMACEUTICALS INC,US2021246223A1
JANSSEN BIOTECH INC,CN113201073A
詹森生物科技公司,CN113201073A
ULTRAHUMAN THIRTEEN LTD [GB],US2021189003A1
ULTRAHUMAN THIRTEEN LIMITED,US2021189003A1
MERUS NV [NL],US2021155698A1
Merus N.V,US2021155698A1
JANSSEN BIOTECH INC [US],AU2021202394A1
"JANSSEN BIOTECH, INC",AU2021202394A1
ALFASIGMA SPA [IT],US2021128740A1
ALFASIGMA S.P.A,US2021128740A1
ISU ABXIS CO LTD,CN112472804A
株式会社梨树爱博思,CN112472804A
CANBRIDGE LIFE SCIENCES LTD [CN],US2021025006A1
CANBRIDGE LIFE SCIENCES LTD,US2021025006A1
ULTRAHUMAN THIRTEEN LTD [GB],SG11202008513WA
ULTRAHUMAN THIRTEEN LIMITED,SG11202008513WA
ULTRAHUMAN THIRTEEN LTD [GB],US2020339702A1
ULTRAHUMAN THIRTEEN LIMITED,US2020339702A1
ULTRAHUMAN THIRTEEN LTD,CN111818972A
超人十三有限公司,CN111818972A
ULTRAHUMAN THIRTEEN LTD [GB],AU2019233694A1
ULTRAHUMAN THIRTEEN LIMITED,AU2019233694A1
ULTRAHUMAN THIRTEEN LTD [GB],CA3092610A1
ULTRAHUMAN THIRTEEN LIMITED,CA3092610A1
AVEO PHARMACEUTICALS INC [US],US2020299406A1
"AVEO Pharmaceuticals, Inc",US2020299406A1
ISU ABXIS CO LTD [KR],EP3778647A1
"Isu Abxis Co., Ltd",EP3778647A1
REGENERON PHARMA [US],US2020276307A1
"Regeneron Pharmaceuticals, Inc",US2020276307A1
MERUS NV [NL],EP3786186A1
Merus N.V,EP3786186A1
ISU ABXIS CO LTD,JP2020117512A
アイエスユー  アブクシス  カンパニー，リミティッド,JP2020117512A
MERUS NV [NL],PH12019550202A1
MERUS N.V,PH12019550202A1
FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA I NAUKI SANKT PETERBURGSKI [RU],RU2721854C1
"федеральное государственное бюджетное учреждение высшего образования и науки ""Санкт-Петербургский национальный исследовательский Академический университет имени",RU2721854C1
MERUS NV [NL],US2020102393A1
Merus N.V,US2020102393A1
UNIV ROCHESTER [US],US2020093824A1
University of Rochester,US2020093824A1
ALFASIGMA SPA [IT],MX2019011492A
ALFASIGMA S.P.A,MX2019011492A
MERUS NV [NL],MX2019011660A
MERUS N.V,MX2019011660A
BAYER AG [DE],MX2019010095A
BAYER AKTIENGESELLSCHAFT,MX2019010095A
BAYER AG [DE],US2020063212A1
BAYER PHARMA AG [DE],US2020063212A1
"Bayer Aktiengesellschaft,",US2020063212A1
Bayer Pharma Aktiengesellschaft,US2020063212A1
MERUS NV,CN110650752A
美勒斯公司,CN110650752A
CRD PHARMACEUTICALS INC [CA],WO2019241893A2
CRD PHARMACEUTICALS INC,WO2019241893A2
BAYER AG,CN110582581A
BAYER PHARMA AG,CN110582581A
"拜耳股份公司,",CN110582581A
拜耳制药股份公司,CN110582581A
TON LOGTENBERG,IL269656A
MARK THROSBY,IL269656A
CECILIA ANNA WILHELMINA GEUIJEN,IL269656A
MERUS NV,IL269656A
DAVID ANDRE BAPTISTE MAUSSANG DETAILLE,IL269656A
"TON LOGTENBERG,",IL269656A
"MARK THROSBY,",IL269656A
"CECILIA ANNA WILHELMINA GEUIJEN,",IL269656A
"MERUS N.V,",IL269656A
DAVID ANDRE BAPTISTE MAUSSANG-DETAILLE,IL269656A
MERUS NV,NZ724013A
MERUS N.V,NZ724013A
ALFASIGMA SPA,CN110475572A
ALFASIGMA S.P.A,CN110475572A
MERUS NV [NL],SG11201908971RA
MERUS N.V,SG11201908971RA
JANSSEN BIOTECH INC,NZ708352A
"ИСУ АБКСИС КО., ЛТД.,",RU2018113269A
"ISU ABXIS CO., LTD",RU2018113269A
REGENERON PHARMA [US],JO3370B1
"Regeneron Pharmaceuticals, Inc",JO3370B1
MERUS NV [NL],AU2018246873A1
MERUS N.V,AU2018246873A1
ALFASIGMA SPA [IT],AU2018241840A1
ALFASIGMA S.P.A,AU2018241840A1
SIDEWINDER THERAPEUTICS INC [US],TW202547872A
"SIDEWINDER THERAPEUTICS, INC",TW202547872A
HANGZHOU HOSPITAL OF TCM HANGZHOU HOSPITAL OF TCM AFFILIATED TO ZHEJIANG UNIV OF TCM,CN120860000A
杭州市中医院（浙江中医药大学附属杭州市中医院）,CN120860000A
SIDEWINDER THERAPEUTICS INC [US],WO2025207944A1
"SIDEWINDER THERAPEUTICS, INC",WO2025207944A1
SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO LTD [CN],US2025263437A1
"Sichuan Gooddoctor Panxi Pharmaceutical Co., Ltd",US2025263437A1
GUANGZHOU HEALTHQUEST PHARMA CO LTD [CN],WO2025153072A1
ASCENTAGE PHARMA SUZHOU CO LTD [CN],WO2025153072A1
ASCENTAGE PHARMA GROUP CORP LTD [CN],WO2025153072A1
"GUANGZHOU HEALTHQUEST PHARMA CO., LTD,",WO2025153072A1
"ASCENTAGE PHARMA (SUZHOU) CO., LTD,",WO2025153072A1
ASCENTAGE PHARMA GROUP CORP LIMITED,WO2025153072A1
YOUJIA HANGZHOU BIOMEDICAL TECH CO LTD,CN120137965A
佑嘉（杭州）生物医药科技有限公司,CN120137965A
ROUSSY INST GUSTAVE [FR],WO2025247951A1
INST NAT SANTE RECH MED [FR],WO2025247951A1
HOPITAUX PARIS ASSIST PUBLIQUE [FR],WO2025247951A1
UNIV PARIS CITE [FR],WO2025247951A1
"INSTITUT GUSTAVE ROUSSY,",WO2025247951A1
"INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE,",WO2025247951A1
"ASSISTANCE PUBLIQUE - HÔPITAUX DE PARIS,",WO2025247951A1
UNIVERSITE PARIS CITE,WO2025247951A1
ONCONICK LTD [PL],WO2025242726A1
ONCONICK LTD,WO2025242726A1
UNIV CHANGCHUN TECHNOLOGY,CN119874723A
UNIV JILIN,CN119874723A
UNIV NANKAI,CN119874723A
"长春工业大学,",CN119874723A
"吉林大学,",CN119874723A
南开大学,CN119874723A
SANOFI SA [FR],US2025115669A1
SANOFI,US2025115669A1
FOUNTAIN THERAPEUTICS INC [US],WO2025193959A1
FOUNTAIN THERAPEUTICS INC,WO2025193959A1
HANGZHOU HOSPITAL OF TCM HANGZHOU HOSPITAL OF TCM AFFILIATED TO ZHEJIANG UNIV OF TCM,CN119490986A
杭州市中医院（浙江中医药大学附属杭州市中医院）,CN119490986A
GENENTCH INC [US],US2025011471A1
"GENENTCH, INC",US2025011471A1
JANSSEN PHARMACEUTICA NV [BE],US2025000858A1
JANSSEN PHARMACEUTICA NV,US2025000858A1
UNIV WENZHOU MEDICAL,CN119193766A
温州医科大学,CN119193766A
UNIV SOUTHEAST,CN118949066A
东南大学,CN118949066A
OXFORD BIODYNAMICS PLC,NZ753716A
Oxford Biodynamics PLC,NZ753716A
SEKISUI CHEMICAL CO LTD [JP],US2024279618A1
EPSILON MOLECULAR ENG INC [JP],US2024279618A1
"SEKISUI CHEMICAL CO., LTD,",US2024279618A1
"Epsilon Molecular Engineering, Inc",US2024279618A1
GENENTECH INC,JP2024096690A
ジェネンテック，  インコーポレイテッド,JP2024096690A
CHUGAI PHARMACEUTICAL CO LTD [JP],TW202412771A
CHUGAI SEIYAKU KABUSHIKI KAISHA,TW202412771A
UNIV WENZHOU MEDICAL,CN118255900A
温州医科大学,CN118255900A
THE FIRST AFFILIATED HOSPITAL OF HAINAN MEDICAL UNIV,CN118236348A
海南医学院第一附属医院,CN118236348A
JANSSEN PHARMACEUTICA NV [BE],MX2023013802A
JANSSEN PHARMACEUTICA NV,MX2023013802A
WANG QI,CN118126965A
TANG YONG,CN118126965A
GENVIRAY BIOSCIENCES LLC,CN118126965A
"王琪,",CN118126965A
"唐勇,",CN118126965A
健维睿生物科学有限公司,CN118126965A
THE FIRST AFFILIATED HOSPITAL OF HAINAN MEDICAL UNIV,CN118064504A
海南医学院第一附属医院,CN118064504A
UNIV WENZHOU MEDICAL [CN],EP4617261A1
Wenzhou Medical University,EP4617261A1
UNIV WENZHOU MEDICAL [CN],WO2024099168A1
温州医科大学,WO2024099168A1
FOUNTAIN THERAPEUTICS INC [US],US2024156825A1
Fountain Therapeutics Inc,US2024156825A1
SEKISUI CHEMICAL CO LTD,CN117677636A
AIPUSILONG MOLECULAR EVOLUTION ENG CO LTD,CN117677636A
"积水化学工业株式会社,",CN117677636A
爱普思隆分子进化工程株式会社,CN117677636A
GENENTECH INC [US],US2024076388A1
"GENENTECH, INC",US2024076388A1
GENENTECH INC [US],US2024026033A1
"Genentech, Inc",US2024026033A1
JANSSEN PHARMACEUTICA NV [BE],AU2022277796A1
JANSSEN PHARMACEUTICA NV,AU2022277796A1
CHUGAI PHARMACEUTICAL CO LTD [JP],EP4552648A1
CHUGAI SEIYAKU KABUSHIKI KAISHA,EP4552648A1
CHUGAI PHARMACEUTICAL CO LTD [JP],WO2024009921A1
中外製薬株式会社,WO2024009921A1
BETA PHARMA INC [US],US2024002365A1
"BETA PHARMA, INC",US2024002365A1
JANSSEN PHARMACEUTICA NV [BE],CA3217517A1
JANSSEN PHARMACEUTICA NV,CA3217517A1
HEBEI KANGTAI PHARMACEUTICAL CO LTD,CN116789673A
河北康泰药业有限公司,CN116789673A
FOURTH HOSPITAL OF HEBEI MEDICAL UNIV,CN116650679A
河北医科大学第四医院,CN116650679A
GENENTECH INC [US],MY194936A
"GENENTECH, INC",MY194936A
UNIV SOUTHEAST,CN116496219A
东南大学,CN116496219A
FOUNTAIN THERAPEUTICS INC [US],WO2023240271A1
FOUNTAIN THERAPEUTICS INC,WO2023240271A1
SANOFI AVENTIS,CN116390952A
赛诺菲,CN116390952A
JANSSEN PHARMACEUTICA NV [BE],TW202313038A
JANSSEN PHARMACEUTICA NV,TW202313038A
GUANGZHOU MAXINOVEL PHARMACEUTICALS CO LTD [CN],US2023192653A1
"GUANGZHOU MAXINOVEL PHARMACEUTICALS CO., LTD",US2023192653A1
SANOFI SA [FR],IL299583A
SANOFI,IL299583A
TIANJIN JIKUN MEDICAL TECH CO LTD [CN],CA3196572A1
"TIANJIN JIKUN MEDICAL TECHNOLOGY CO., LTD",CA3196572A1
TIANJIN JIKUN MEDICAL TECH CO LTD [CN],US2023159537A1
"TIANJIN JIKUN MEDICAL TECHNOLOGY CO., LTD",US2023159537A1
WUHAN ZHONGCHENG KANGJIAN BIO MEDICINE TECH CO LTD,CN116120284A
武汉众诚康健生物医药科技有限公司,CN116120284A
TIANJIN JIKUN MEDICAL TECHNOLOGY CO LTD [CN],AU2021398802A1
"TIANJIN JIKUN MEDICAL TECHNOLOGY CO., LTD",AU2021398802A1
HALDA THERAPEUTICS OPCO INC [US],WO2023059609A1
"HALDA THERAPEUTICS OPCO, INC",WO2023059609A1
SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO LTD [CN],TW202241927A
"SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO., LTD",TW202241927A
UNIV WENZHOU MEDICAL,CN115894381A
温州医科大学,CN115894381A
ARRAY BIOPHARMA INC [US],JOP20140128B1
Array Biopharma Inc,JOP20140128B1
SANOFI SA [FR],AU2021302718A1
SANOFI,AU2021302718A1
UNIV WROCLAWSKI [PL],PL438583A1
UNIWERSYTET WROCŁAWSKI,PL438583A1
SANOFI SA [FR],CA3188178A1
SANOFI,CA3188178A1
GENENTECH INC [US],MX2020009634A
"GENENTECH, INC",MX2020009634A
SEKISUI CHEMICAL CO LTD [JP],WO2022270518A1
EPSILON MOLECULAR ENG INC [JP],WO2022270518A1
"積水化学工業株式会社,",WO2022270518A1
株式会社Ｅｐｓｉｌｏｎ　Ｍｏｌｅｃｕｌａｒ　Ｅｎｇｉｎｅｅｒｉｎｇ,WO2022270518A1
SEKISUI CHEMICAL CO LTD [JP],EP4361175A1
EPSILON MOLECULAR ENG INC [JP],EP4361175A1
"SEKISUI CHEMICAL CO., LTD,",EP4361175A1
Epsilon Molecular Engineering Inc,EP4361175A1
UNIV WENZHOU MEDICAL,CN115477639A
温州医科大学,CN115477639A
UNIV WENZHOU MEDICAL,CN115322176A
温州医科大学,CN115322176A
BIONSIGHT INC [KR],KR20220141608A
KNU INDUSTRY COOPERATION FOUND [KR],KR20220141608A
"주식회사 바이온사이트,",KR20220141608A
강원대학교산학협력단,KR20220141608A
JIANGYIN PEOPLE S HOSPITAL,CN115192596A
江阴市人民医院,CN115192596A
THE FIRST AFFILIATED HOSPITAL OF HAINAN MEDICAL UNIV [CN],ZA201908236B
The First Affiliated Hospital of Hainan Medical University,ZA201908236B
BETA PHARMA INC,CN114945367A
贝达医药公司,CN114945367A
BETA PHARMA INC [US],AU2021207450A1
"BETA PHARMA, INC",AU2021207450A1
TAIHO PHARMACEUTICAL CO LTD [JP],US2022241280A1
"TAIHO PHARMACEUTICAL CO., LTD",US2022241280A1
SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO LTD,CN114805489A
四川好医生攀西药业有限责任公司,CN114805489A
SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO LTD [CN],EP4276105A1
Sichuan Gooddoctor Panxi Pharmaceutical Co. Ltd,EP4276105A1
SICHUAN GOODDOCTOR PANXI PHARMACEUTICAL CO LTD [CN],WO2022148289A1
四川好医生攀西药业有限责任公司,WO2022148289A1
THE INSTITUTE OF CANCER RES ROYAL CANCER HOSPITAL [GB],US2022218708A1
The Institute of Cancer Research:Royal Cancer Hospital,US2022218708A1
HOFFMANN LA ROCHE [CH],EP4219555A1
F. Hoffmann-La Roche AG,EP4219555A1
TIANJIN JIKUN MEDICAL TECH CO LTD [CN],EP4116302A1
"Tianjin Jikun Medical Technology Co., Ltd",EP4116302A1
TIANJIN JIKUN MEDICAL TECH CO LTD [CN],WO2022127261A1
天津济坤医药科技有限公司,WO2022127261A1
JANSSEN PHARMACEUTICA NV [BE],WO2022243467A1
JANSSEN PHARMACEUTICA NV,WO2022243467A1
GENENTECH INC,NZ720765A
ARRAY BIOPHARMA INC [US],US2022081438A1
ARRAY BIOPHARMA INC,US2022081438A1
GENENTECH INC [US],US2022064331A1
"GENENTECH, INC",US2022064331A1
WEST CHINA HOSPITAL SICHUAN UNIV [CN],WO2022037365A1
四川大学华西医院,WO2022037365A1
ARRAY BIOPHARMA INC [US],US2022041579A1
ARRAY BIOPHARMA INC,US2022041579A1
NOVARTIS AG [CH],MY181085A
NOVARTIS AG,MY181085A
GENENTECH INC [US],MY175338A
"GENENTECH, INC",MY175338A
SANOFI SA [FR],US2022010021A1
SANOFI,US2022010021A1
GENENTECH INC [US],AU2021282496A1
"GENENTECH, INC",AU2021282496A1
FIRST AFFILIATED HOSPITAL OF XIAMEN UNIV,CN113768932A
CHIA TAI TIANQING PHARMACEUTICAL GROUP CO LTD,CN113768932A
"厦门大学附属第一医院,",CN113768932A
正大天晴药业集团股份有限公司,CN113768932A
SICHUAN GUOKANG PHARMACEUTICAL CO LTD,CN113582924A
四川国康药业有限公司,CN113582924A
ARRAY BIOPHARMA INC,CN113490666A
奥瑞生物药品公司,CN113490666A
ARRAY BIOPHARMA INC,CN113474337A
奥瑞生物药品公司,CN113474337A
UNIV JOHNS HOPKINS [US],US2021301352A1
UNIV OF TORINO [IT],US2021301352A1
"The Johns Hopkins University,",US2021301352A1
University of Torino,US2021301352A1
GUANGZHOU MAXINOVEL PHARMACEUTICALS CO LTD [CN],WO2021180032A1
"GUANGZHOU MAXINOVEL PHARMACEUTICALS CO., LTD",WO2021180032A1
BASILEA PHARM INT AG [CH],WO2022053708A1
BASILEA PHARMACEUTICA INTERNATIONAL AG,WO2022053708A1
GUANGZHOU MAXINOVEL PHARMACEUTICALS CO LTD,CN113384582A
广州再极医药科技有限公司,CN113384582A
GENENTECH INC,AU2021215189A1
"Genentech, Inc,",AU2021215189A1
"GENENTECH, INC",AU2021215189A1
BETA PHARMA INC [US],WO2021146163A1
"BETA PHARMA, INC",WO2021146163A1
SUNSHINE GUOJIAN PHARMACEUTICAL SHANGHAI CO LTD [CN],AU2024295542A1
"SUNSHINE GUOJIAN PHARMACEUTICAL (SHANGHAI) CO., LTD",AU2024295542A1
ABIOTECH PHARMACEUTICAL CO LTD [CN],WO2026007196A1
安博泰克药业有限公司,WO2026007196A1
SHANGHAI QILU PHARMACEUTICAL RES AND DEVELOPMENT CENTRE LTD [CN],TW202537963A
SHANGHAI QILU PHARMACEUTICAL RESEARCH AND DEVELOPMENT CENTRE LTD,TW202537963A
FIVE PRIME THERAPEUTICS INC [US],UA130250C2
"ФАЙВ ПРАЙМ ТЕРАПЬЮТИКС, ІНК.,",UA130250C2
"ФАЙВ ПРАЙМ ТЕРАПЬЮТИКС, IHK.",UA130250C2
SHANGHAI ALLIST PHARMACEUTICALS INC,CN121263414A
上海艾力斯医药科技股份有限公司,CN121263414A
CHANGCHUN GENESCIENCE PHARMACEUTICAL CO LTD [CN],AU2024275348A1
"CHANGCHUN GENESCIENCE PHARMACEUTICAL CO., LTD",AU2024275348A1
INSILICO MEDICINE IP LTD [HK],US2025382297A1
Insilico Medicine IP Limited,US2025382297A1
FIVE PRIME THERAPEUTICS INC [US],RS67296B1
"FIVE PRIME THERAPEUTICS, INC",RS67296B1
HANGZHOU MEDICAL COLLEGE,CN121085923A
杭州医学院,CN121085923A
ACERAND THERAPEUTICS HONG KONG LTD,CA3247064A1
ACERAND THERAPEUTICS (HONG KONG) LIMITED,CA3247064A1
LILLY CO ELI,CA3250151A1
ELI LILLY AND COMPANY,CA3250151A1
HANGZHOU ZHONGMEI HUADONG PHARMACEUTICAL CO LTD,CN121039158A
杭州中美华东制药有限公司,CN121039158A
CHANGCHUN GENESCIENCE PHARMACEUTICALS CO LTD,CN121013846A
长春金赛药业有限责任公司,CN121013846A
HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO LTD [CN],CA3246949A1
"HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO., LTD",CA3246949A1
SHENZHEN FORWARD PHARMACEUTICALS CO LTD [CN],WO2025237312A1
深圳福沃药业有限公司,WO2025237312A1
SUNSHINE LAKE PHARMA CO LTD [CN],AU2024277592A1
"SUNSHINE LAKE PHARMA CO., LTD",AU2024277592A1
SHOUYAO HOLDINGS BEIJING CO LTD,CN120965684A
首药控股（北京）股份有限公司,CN120965684A
WEST CHINA HOSPITAL SICHUAN UNIV,CN120860030A
四川大学华西医院,CN120860030A
SHANDONG SIMCERE BIOPHARMACEUTICAL CO LTD [CN],TW202527998A
"SHANDONG SIMCERE BIOPHARMACEUTICAL CO., LTD",TW202527998A
SHANGHAI KEJUN PHARMACEUTICAL TECH CO LTD,CN120737126A
上海柯君医药科技有限公司,CN120737126A
FIVE PRIME THERAPEUTICS INC [US],AU2025210842A1
"FIVE PRIME THERAPEUTICS, INC",AU2025210842A1
HUNAN ZHONGSHENG QUANTAI BIOTECHNOLOGY CO LTD,CN120718105A
湖南中晟全肽生物科技股份有限公司,CN120718105A
YINGXI INTELLIGENT TECH INTELLECTUAL PROPERTY CO LTD,CN120712269A
英矽智能科技知识产权有限公司,CN120712269A
BEIJING CANCER HOSPITAL BEIJING CANCER HOSPITAL,CN120586070A
北京肿瘤医院（北京大学肿瘤医院）,CN120586070A
FIVE PRIME THERAPEUTICS INC [US],MY208925A
"Five Prime Therapeutics, Inc",MY208925A
SHENZHEN FORWARD PHARMACEUTICALS CO LTD [CN],US2025277041A1
"SHENZHEN FORWARD PHARMACEUTICALS CO., LIMITED",US2025277041A1
LILLY CO ELI [US],US2025263409A1
ELI LILLY AND COMPANY,US2025263409A1
FIVE PRIME THERAPEUTICS INC [US],EP4650004A2
"Five Prime Therapeutics, Inc",EP4650004A2
ZHEJIANG CANCER HOSPITAL,CN120361231A
浙江省肿瘤医院,CN120361231A
GUANGZHOU KEXINGMEI BIOTECHNOLOGY RES AND DEVELOPMENT CO LTD,CN120365440A
广州科兴美生物技术研发有限公司,CN120365440A
HAISCO PHARMACEUTICAL GROUP CO LTD [CN],WO2025149021A1
海思科医药集团股份有限公司,WO2025149021A1
HAISCO PHARMACEUTICAL GROUP INC,CN120344533A
海思科医药集团股份有限公司,CN120344533A
FIVE PRIME THERAPEUTICS INC [US],US2025223367A1
"FIVE PRIME THERAPEUTICS, INC",US2025223367A1
KINOTECK THERAPEUTICS CO LTD [CN],WO2025140636A1
广州科恩泰生物医药科技有限公司,WO2025140636A1
GUANGZHOU KEENTAI BIOMEDICAL TECH CO LTD,CN120230109A
广州科恩泰生物医药科技有限公司,CN120230109A
FIVE PRIME THERAPEUTICS INC,NZ742247A
SHANDONG SIMCERE BIOPHARMACEUTICAL CO LTD [CN],WO2025130860A1
山东先声生物制药有限公司,WO2025130860A1
SHANDONG SIMCERE BIOPHARMACEUTICAL CO LTD [CN],WO2025130905A1
山东先声生物制药有限公司,WO2025130905A1
NANJING UNIVERSITY OF TECHNOLOGY,CN120172981A
南京工业大学,CN120172981A
FIVE PRIME THERAPEUTICS INC,IL270454A
FIVE PRIME THERAPEUTICS INC [US],AU2025203545A1
"FIVE PRIME THERAPEUTICS, INC",AU2025203545A1
ACERAND THERAPEUTICS HONG KONG LTD [CN],ZA202407463B
ACERAND THERAPEUTICS (HONG KONG) LIMITED,ZA202407463B
SHOUYAO HOLDINGS BEIJING CO LTD,CN120051471A
首药控股（北京）股份有限公司,CN120051471A
SHANGHAI QILU PHARMACEUTICAL RES AND DEVELOPMENT CENTRE LTD [CN],WO2025103465A1
上海齐鲁制药研究中心有限公司,WO2025103465A1
SHOUYAO HOLDINGS BEIJING CO LTD [CN],WO2025102600A1
首药控股（北京）股份有限公司,WO2025102600A1
HUNAN ZHONGSHENG QUANTAI BIOTECHNOLOGY CO LTD,CN120025408A
湖南中晟全肽生物科技股份有限公司,CN120025408A
QILU HOSPITAL SHANDONG UNIV,CN119846214A
山东大学齐鲁医院,CN119846214A
ACERAND THERAPEUTICS HONG KONG LTD [CN],WO2025067484A1
ACERAND THERAPEUTICS (HONG KONG) LIMITED,WO2025067484A1
NANJING LEADS BIOLABS CO LTD [CN],WO2025067442A1
南京维立志博生物科技股份有限公司,WO2025067442A1
HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO LTD [CN],MX2024011805A
"HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO., LTD",MX2024011805A
LILLY CO ELI [US],MX2024013095A
ELI LILLY AND COMPANY,MX2024013095A
FIVE PRIME THERAPEUTICS INC [US],KR20250034528A
"파이브 프라임 테라퓨틱스, 인크.",KR20250034528A
JANSSEN PHARMACEUTICA NV [BE],MY204203A
JANSSEN PHARMACEUTICA NV,MY204203A
CHANGCHUN GENESCIENCE PHARMACEUTICAL CO LTD [CN],TW202448883A
"CHANGCHUN GENESCIENCE PHARMACEUTICAL CO., LTD",TW202448883A
YINGXI INTELLIGENT TECH INTELLECTUAL PROPERTY CO LTD,CN119451964A
英矽智能科技知识产权有限公司,CN119451964A
LILLY CO ELI,CN119421882A
伊莱利利公司,CN119421882A
UNIV CHONGQING MEDICAL,CN119409647A
重庆医科大学,CN119409647A
FIVE PRIME THERAPEUTICS INC [US],KR20250010107A
"파이브 프라임 테라퓨틱스, 인크.",KR20250010107A
INSILICO MEDICINE IP LTD [HK],TW202442224A
INSILICO MEDICINE IP LIMITED,TW202442224A
CHANGCHUN GENESCIENCE PHARMACEUTICAL CO LTD [CN],WO2025021033A1
长春金赛药业有限责任公司,WO2025021033A1
SUNSHINE GUOJIAN PHARMACEUTICAL SHANGHAI CO LTD [CN],WO2025016459A1
三生国健药业（上海）股份有限公司,WO2025016459A1
SUNSHINE GUOJIAN PHARMACEUTICAL SHANGHAI CO LTD,CN119331101A
三生国健药业（上海）股份有限公司,CN119331101A
AVEO PHARMACEUTICALS INC [US],PH12012502215A1
"AVEO PHARMACEUTICALS, INC",PH12012502215A1
FIVE PRIME THERAPEUTICS INC,JP2025004195A
ファイヴ  プライム  セラピューティクス  インク,JP2025004195A
CHANGCHUN GENESCIENCE PHARMACEUTICALS CO LTD,CN119306723A
长春金赛药业有限责任公司,CN119306723A
TYRA BIOSCIENCES INC [US],WO2025117875A1
"TYRA BIOSCIENCES, INC",WO2025117875A1
HANGZHOU ZHONGMEI HUADONG PHARMACEUTICAL CO LTD,CN119110806A
杭州中美华东制药有限公司,CN119110806A
SHANGHAI ALLIST PHARMACEUTICALS CO LTD [CN],WO2024245193A1
上海艾力斯医药科技股份有限公司,WO2024245193A1
XIZANG HAISCO PHARMACEUTICAL CO LTD [CN],TW202434592A
"XIZANG HAISCO PHARMACEUTICAL CO., LTD",TW202434592A
CHANGCHUN GENESCIENCE PHARMACEUTICAL CO LTD [CN],WO2024240231A1
长春金赛药业有限责任公司,WO2024240231A1
SUNSHINE LAKE PHARMA CO LTD [CN],WO2024240107A1
广东东阳光药业股份有限公司,WO2024240107A1
GUANGDONG HEC PHARMACEUTICAL,CN118994393A
广东东阳光药业股份有限公司,CN118994393A
ULINKS MEDICAL TECH HONGKONG CO LTD,CN119013260A
优领医药科技（香港）有限公司,CN119013260A
CHANGCHUN GENESCIENCE PHARMACEUTICALS CO LTD,CN118994132A
长春金赛药业有限责任公司,CN118994132A
LILLY CO ELI [US],AU2023260899A1
ELI LILLY AND COMPANY,AU2023260899A1
HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO LTD [CN],IL315970A
ZHOU TIANTIAN [CN],IL315970A
DU QINGLIN [CN],IL315970A
HAN SHUHUA [CN],IL315970A
PENG FEI [CN],IL315970A
YANG XUEYAN [CN],IL315970A
"HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO. LTD,",IL315970A
"ZHOU Tiantian,",IL315970A
"DU Qinglin,",IL315970A
"HAN Shuhua,",IL315970A
"PENG Fei,",IL315970A
YANG Xueyan,IL315970A
ACERAND THERAPEUTICS USA LTD [US],TW202432556A
ACERAND THERAPEUTICS (USA) LIMITED,TW202432556A
HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO LTD [CN],AU2023243773A1
"HANGZHOU ZHONGMEIHUADONG PHARMACEUTICAL CO., LTD",AU2023243773A1
TIBET HAISCO PHARMACEUTICAL CO LTD,CN118791479A
西藏海思科制药有限公司,CN118791479A
ACERAND THERAPEUTICS HONG KONG LTD [HK],AU2023241711A1
ACERAND THERAPEUTICS (HONG KONG) LIMITED,AU2023241711A1
FIVE PRIME THERAPEUTICS INC,JP2024138284A
ファイヴ  プライム  セラピューティクス  インク,JP2024138284A
